YEAR,MONTH,PTPM_CON,HRA2_AUT_60_MEAN,HRA2_AUT_60_AMAX,HRA2_AUT_60_AMIN,TA2_AUT_60_MEAN,TA2_AUT_60_AMAX,TA2_AUT_60_AMIN,NINO1+2,ANOM,NINO3,ANOM.1,NINO4,ANOM.2,NINO3.4,ANOM.3,CONFIRMED_CASES,ALL_CASES
2015,1,96.4,71.71266188229723,98.0,47.0,25.07176979168564,32.8,18.6,24.13,-0.3900000000000001,25.990000000000006,0.35999999999999993,29.159999999999993,0.8599999999999997,27.100000000000016,0.5299999999999998,351.0,1073.0
2015,2,70.4,71.00079908445592,98.0,46.0,25.45334035788228,32.4,19.3,25.59,-0.5500000000000003,26.54999999999999,0.18,29.12,1.0199999999999998,27.289999999999992,0.5600000000000004,407.0,1648.0
2015,3,118.60000000000002,74.25597861698843,98.0,43.0,24.945806696809495,33.4,18.3,26.690000000000023,0.06000000000000004,27.28999999999999,0.15000000000000002,29.32000000000002,1.1299999999999997,27.78999999999999,0.5799999999999997,314.0,1884.0
2015,4,153.5,74.04765250544662,98.0,44.0,25.05499605819491,34.1,18.6,26.95000000000001,1.3500000000000008,28.169999999999995,0.6700000000000004,29.73000000000001,1.23,28.559999999999977,0.7800000000000001,327.0,2298.0
2015,5,98.60000000000002,73.16906461934512,97.0,45.0,25.17588734043447,35.9,17.7,26.710000000000008,2.430000000000001,28.279999999999983,1.19,29.88,1.0900000000000003,28.88,1.0300000000000005,352.0,2239.0
2015,6,11.1,68.41671316748044,94.0,28.0,25.72639068802751,37.1,17.6,25.419999999999995,2.5400000000000005,28.100000000000016,1.6599999999999988,29.929999999999982,1.09,28.96000000000001,1.32,314.0,1729.0
2015,7,32.599999999999994,67.65425141650505,97.0,27.0,25.509057449075538,36.0,17.6,24.48000000000001,2.8700000000000006,27.78999999999999,2.1700000000000013,29.799999999999983,1.0,28.82000000000002,1.6000000000000008,345.0,1473.0
2015,8,4.1,63.68084149555325,94.0,29.0,26.66231842327918,36.2,19.0,22.88,2.2400000000000007,27.33000000000001,2.3400000000000016,29.659999999999993,0.9800000000000003,28.88999999999999,2.07,254.0,1045.0
2015,9,24.5,63.84429298274213,95.0,28.0,26.557380047623347,37.0,19.7,22.910000000000004,2.569999999999999,27.48000000000001,2.63,29.73000000000001,1.0399999999999994,29.0,2.2800000000000007,204.0,918.0
2015,10,60.80000000000001,70.28480172510163,98.0,33.0,25.718055098107076,35.8,19.4,23.30999999999998,2.5200000000000005,27.58000000000001,2.659999999999998,29.78999999999999,1.1200000000000003,29.149999999999984,2.4599999999999995,215.0,859.0
